"","The.Party.Affiliation","Speaker","p_bt","p_fc","p_ht","p_mt","p_pfic","X","ID","Label","Statement","Subject.s.","Speaker.Job.Title","State.Info","Barely.True.Counts","False.Counts","Half.True.Counts","Mostly.True.Counts","Pants.on.Fire.Counts","Venue.Location","Ts"
"1999","republican","scott-walker",1053,1206,1097,902,456,276,276,"barely-true","The difference over the (previous) four years between where things were headed and where we brought them to over the last four years is a total of $816 in saved property tax money.","state-budget,state-finances,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"remarks to reporters",150
"2000","republican","scott-walker",1053,1206,1097,902,456,280,280,"true","Since 1978, college tuition nationwide has gone up something like four times the rate of inflation.","education","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio interview",150
"2001","republican","scott-walker",1053,1206,1097,902,456,518,518,"pants-fire","A new college tuition reciprocity agreement with Minnesota makes college education more affordable for Wisconsin residents.","education,state-budget,states","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news release",150
"2002","republican","scott-walker",1053,1206,1097,902,456,597,597,"false","On repeal of Wisconsins smoking ban","public-health","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news release",150
"2003","republican","scott-walker",1053,1206,1097,902,456,807,807,"mostly-true","More than any Republican governor in the 2014 elections, I took a higher percentage of the Republican voteand yet I also carried independents by 12 points.","candidates-biography,elections,job-accomplishments,states","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2004","republican","scott-walker",1053,1206,1097,902,456,886,886,"false","I unsealed my records at Marquette University.","candidates-biography,education,elections","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2005","republican","scott-walker",1053,1206,1097,902,456,901,901,"mostly-true","According to the most recent report, Wisconsins high school graduation rates are also up again -- to third best in the country.","children,education,states","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2006","republican","scott-walker",1053,1206,1097,902,456,938,938,"half-true","Wisconsin is one of the highest taxed states in the nation.","taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a statement on campaign web site",150
"2007","republican","scott-walker",1053,1206,1097,902,456,945,945,"barely-true","The projected $1.8 billion state budget shortfall for 2015-17 actually comes from an assumption based on zero growth. That just doesnt happen.","state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a debate",150
"2008","republican","scott-walker",1053,1206,1097,902,456,1013,1013,"false","Wisconsin employers have repeatedly said in surveys that our anti-business litigation climate is one of the most important factors affecting their expansion decisions.","jobs,legal-issues,small-business","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"comments at a bill signing ceremony",150
"2009","republican","scott-walker",1053,1206,1097,902,456,1042,1042,"half-true","Says Bill Clinton signed a law very similar to, and Barack Obama voted for a law something like, Indianas Religious Freedom Restoration Act.","civil-rights,gays-and-lesbians,legal-issues,religion,supreme-court","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2010","republican","scott-walker",1053,1206,1097,902,456,1088,1088,"mostly-true","Graduation and third-grade reading scores are up in the state since I took office.","education","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio interview",150
"2011","republican","scott-walker",1053,1206,1097,902,456,1107,1107,"false","On the accuracy of state jobs numbers.","jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news release",150
"2012","republican","scott-walker",1053,1206,1097,902,456,1115,1115,"mostly-true","The national debt is on track to double during Obamas presidency.","debt,deficit,federal-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a book",150
"2013","republican","scott-walker",1053,1206,1097,902,456,1268,1268,"false","The things I said (during the prank call by a blogger posing as GOP contributor David Koch) are the things Ive said publicly all along about the Wisconsin budget debate.","candidates-biography,labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news conference",150
"2014","republican","scott-walker",1053,1206,1097,902,456,1278,1278,"half-true","The University of Wisconsin System had a jobs-for-life tenure program for professors.","education","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio interview",150
"2015","republican","scott-walker",1053,1206,1097,902,456,1309,1309,"mostly-true","With the tax controls we already put in place, property taxes on a typical home in December of 2014 will actually be lower than they were in December of 2010.","state-budget,state-finances,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2016","republican","scott-walker",1053,1206,1097,902,456,1322,1322,"barely-true","The Wisconsin law repealed by Republicans, which allowed discriminated workers to sue in state court, was kind of a gravy train for lawyers.","civil-rights,disability,legal-issues,women,workers","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2017","republican","scott-walker",1053,1206,1097,902,456,1331,1331,"false","On counting state budget shortfalls","state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2018","republican","scott-walker",1053,1206,1097,902,456,1648,1648,"half-true","Israel has seen a 90 percent reduction in terrorist attacks that it attributes to building a 500-mile fence.","foreign-policy,israel,terrorism","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio interview",150
"2019","republican","scott-walker",1053,1206,1097,902,456,1677,1677,"mostly-true","Borrowing in my 2015-17 state budget is less than half that in my predecessors last budget and the lowest it has been in a decade.","debt,state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"his budget speech",150
"2020","republican","scott-walker",1053,1206,1097,902,456,1741,1741,"mostly-true","For our next two years in my state, we will end with a structural surplus of $499 million.","education,state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2021","republican","scott-walker",1053,1206,1097,902,456,1836,1836,"false","When it comes to protesters in Madison, almost all are now from outside of Wisconsin.","labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a secretly-recorded prank telephone call",150
"2022","republican","scott-walker",1053,1206,1097,902,456,1896,1896,"mostly-true","Thanks to our reforms, the average family will have an extra $322 to spend.","state-budget,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign TV ad",150
"2023","republican","scott-walker",1053,1206,1097,902,456,1906,1906,"mostly-true","More than 70,000 job openings are listed on a state jobs website.","economy,jobs,workers","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"remarks during a campaign stop",150
"2024","republican","scott-walker",1053,1206,1097,902,456,2037,2037,"true","By the end of this budget Im in right now, taxes will have been cut $4.7 billion in my state.","job-accomplishments,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio interview",150
"2025","republican","scott-walker",1053,1206,1097,902,456,2073,2073,"mostly-true","Says his Act 10 reforms have saved the taxpayers some $3 billion.","city-government,county-government,health-care,pensions,state-budget,state-finances,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news article",150
"2026","republican","scott-walker",1053,1206,1097,902,456,2101,2101,"false","The overwhelming number of school districts reported their staff stayed the same or grew after the 2011-13 state budget","education,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio interview",150
"2027","republican","scott-walker",1053,1206,1097,902,456,2269,2269,"half-true","My support from young voters -- those 18 to 24 -- in November 2014 was largely unheard of for a Republican.","elections","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2028","republican","scott-walker",1053,1206,1097,902,456,2431,2431,"true","My property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state.","taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
"2029","republican","scott-walker",1053,1206,1097,902,456,2453,2453,"pants-fire","Says under his budget-repair bill, collective bargaining is fully intact.","labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio interview",150
"2030","republican","scott-walker",1053,1206,1097,902,456,2514,2514,"barely-true","Overwhelming Democrat and Republican votes in 2011 for legislation in two special sessions on jobs demonstrated the bipartisan nature of the Wisconsin Legislature.","bipartisanship,economy,jobs,voting-record","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio appearance",150
"2031","republican","scott-walker",1053,1206,1097,902,456,2550,2550,"barely-true","Says the recall elections that aimed to remove him and other Republican officials from office cost tens of millions of dollars to run.","elections,state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2032","republican","scott-walker",1053,1206,1097,902,456,2551,2551,"mostly-true","In Wisconsin, only half of all the adults with serious psychological distress received mental health treatment or medication.","health-care,public-health,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2033","republican","scott-walker",1053,1206,1097,902,456,2728,2728,"barely-true","I asked the unions to pay into their own health care insurance ... and they said I was being unreasonable. I requested that they contribute toward their own pensions ... and they screamed it was unfair.","health-care,labor,state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign fundraising letter",150
"2034","republican","scott-walker",1053,1206,1097,902,456,2788,2788,"half-true","Says that even if his budget is adopted, private schools in the choice program would be getting about half the per-pupil funds that public schools receive","education,state-budget,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news release",150
"2035","republican","scott-walker",1053,1206,1097,902,456,2789,2789,"mostly-true","Figures for September 2014s job growth in Wisconsin mark the largest private-sector job creation weve had in the month of September in more than a decade","jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2036","republican","scott-walker",1053,1206,1097,902,456,2841,2841,"false","The largest category of people coming into the technical schools in Wisconsin are people with four-year degrees.","education,jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2037","republican","scott-walker",1053,1206,1097,902,456,2856,2856,"true","Says President Franklin Delano Roosevelt felt there wasnt a need in the public sector to have collective bargaining because the government is the people.","federal-budget,labor,state-budget,states,unions","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2038","republican","scott-walker",1053,1206,1097,902,456,2917,2917,"mostly-true","Says Mary Burkes Madison school district will be the only school district left in the state to ignore the (Act 10) law in the 2015-16 school year.","unions,workers","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a press release",150
"2039","republican","scott-walker",1053,1206,1097,902,456,3054,3054,"mostly-true","Says Wisconsin Democrats during the previous administration adopted double-digit tax increases.","corporations,message-machine-2012,state-budget,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a TV ad",150
"2040","republican","scott-walker",1053,1206,1097,902,456,3189,3189,"pants-fire","We just had someone last week in Neenah near a school kill someone with a bow and arrow.","guns","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news conference",150
"2041","republican","scott-walker",1053,1206,1097,902,456,3195,3195,"false","The alternative to higher state worker pension and health care payments is to look at 1,500 layoffs of state employees or close to 200,000 children who would be bumped off Medicaid-related programs.","labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news conference",150
"2042","republican","scott-walker",1053,1206,1097,902,456,3273,3273,"true","The president of the United States came in the Tuesday before the election in a ward that went 99% for him in the last election and they couldnt even (increase) the vote there.","elections","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2043","republican","scott-walker",1053,1206,1097,902,456,3276,3276,"false","We gave every public employee in the state the freedom to choose whether or not they want to be in a union.","labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television interview",150
"2044","republican","scott-walker",1053,1206,1097,902,456,3385,3385,"mostly-true","Our last budget committed the highest level of need-based financial aid in state history.","education,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an opinion piece",150
"2045","republican","scott-walker",1053,1206,1097,902,456,3532,3532,"mostly-true","Wisconsin state and local government workers pay $500, $600 or in some cases, $1,000 per year in union dues.","labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an appearance on a TV interview program",150
"2046","republican","scott-walker",1053,1206,1097,902,456,3587,3587,"half-true","On his support for Donald Trump.","elections","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2047","republican","scott-walker",1053,1206,1097,902,456,3640,3640,"true","Wisconsins rainy day fund is 165 times bigger than when we first took office.","job-accomplishments,state-budget,state-finances,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a candidates forum",150
"2048","republican","scott-walker",1053,1206,1097,902,456,4123,4123,"false","Says his political opponents brought 100,000 protesters into our state.","government-regulation,job-accomplishments,labor,state-budget,unions,workers","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2049","republican","scott-walker",1053,1206,1097,902,456,4156,4156,"mostly-true","A state agency wanted to fire an employee who spent four hours per day watching pornography, but the state employment commission reinstated the person.","criminal-justice,labor,legal-issues,unions,workers","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"comments to reporters",150
"2050","republican","scott-walker",1053,1206,1097,902,456,4264,4264,"barely-true","Says Barack Obama told the U.S. Coast Guard Academy that the number one threat to the military and the world today is global warming.","climate-change,environment,foreign-policy,homeland-security,military,terrorism","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2051","republican","scott-walker",1053,1206,1097,902,456,4335,4335,"mostly-true","Weve seen property taxes go down for the first time in 12 years on a median valued home.","taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a recall debate",150
"2052","republican","scott-walker",1053,1206,1097,902,456,4355,4355,"true","Our pension system is the only one in the country thats 100 percent funded.","pensions,state-budget,state-finances,states","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2053","republican","scott-walker",1053,1206,1097,902,456,4389,4389,"half-true","In the Wisconsin health insurance exchange, the Society of Actuaries points out that therell be, according to them, an 82 percent increase in individual premiums over the next couple years under Obamacare.","health-care","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview with Fox News",150
"2054","republican","scott-walker",1053,1206,1097,902,456,4423,4423,"pants-fire","The University of Wisconsin-Milwaukee has 2.8 students per faculty member, tied for second-lowest in its history since 1994.","education,government-efficiency,labor,state-budget,unions","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news release",150
"2055","republican","scott-walker",1053,1206,1097,902,456,4548,4548,"half-true","The Obama administrations own Environmental Protection Agency has said its Clean Power Plan will have a marginal impact on climate change.","climate-change,energy,environment,government-regulation","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a debate",150
"2056","republican","scott-walker",1053,1206,1097,902,456,4573,4573,"half-true","Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.","health-care,job-accomplishments","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a statement on Twitter",150
"2057","republican","scott-walker",1053,1206,1097,902,456,4652,4652,"half-true","Americans will spend more on taxes in 2015 than on food, clothing and housing combined.","federal-budget,state-budget,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a Twitter post",150
"2058","republican","scott-walker",1053,1206,1097,902,456,4735,4735,"false","Jobs that involve the minimum wage are overwhelmingly jobs for young people starting out in the workforce.","jobs,labor","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2059","republican","scott-walker",1053,1206,1097,902,456,4782,4782,"false","Protesters in La Crosse blocked an exit and surrounded a State Patrol car carrying the governor and were beating on the windows and rocking the vehicle. When the car was extricated from the crowd, a truck blocked a second exit.","labor,state-budget,unions","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a book",150
"2060","republican","scott-walker",1053,1206,1097,902,456,4796,4796,"mostly-true","Says Hillary Clintons rejection of efforts to make it easier to vote and harder to cheat not only defies logic, but the will of the majority of Americans.","elections","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a statement",150
"2061","republican","scott-walker",1053,1206,1097,902,456,4827,4827,"pants-fire","Wisconsin has created just under 100,000 jobs since he took office.","job-accomplishments,jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2062","republican","scott-walker",1053,1206,1097,902,456,4896,4896,"barely-true","Wisconsin ranks No. 2 in economic growth, according to the Federal Reserve Bank of Philadelphia.","economy","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news release",150
"2063","republican","scott-walker",1053,1206,1097,902,456,4918,4918,"half-true","On support for ethanol mandates","agriculture,energy,gas-prices","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2064","republican","scott-walker",1053,1206,1097,902,456,4982,4982,"half-true","Wisconsins Government Accountability Board ignored their duties and did not regularly audit voters to remove felons for a span of 16 elections.","elections,government-regulation","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a series of tweets",150
"2065","republican","scott-walker",1053,1206,1097,902,456,4986,4986,"false","On timing of announcement for president.","elections,job-accomplishments,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"remarks to reporters",150
"2066","republican","scott-walker",1053,1206,1097,902,456,5008,5008,"barely-true","Says he will pursue change in federal law to protect employees from extortion from a union because the Supreme Court has ruled that federal prohibitions outlawing extortion usually do not apply to unions.","crime,labor,legal-issues,supreme-court,unions","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign proposal",150
"2067","republican","scott-walker",1053,1206,1097,902,456,5106,5106,"false","We are experiencing the worst economic recovery America has ever had.","economy","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a new book",150
"2068","republican","scott-walker",1053,1206,1097,902,456,5254,5254,"false","Obamacare doesnt require members of Congress to abide by the same rules that all of the other Americans do.","health-care","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television interview",150
"2069","republican","scott-walker",1053,1206,1097,902,456,5324,5324,"true","Wisconsin is called the Badger State because our ancestors came here with the hopes of living the American dream by mining.","environment,history,jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a radio interview",150
"2070","republican","scott-walker",1053,1206,1097,902,456,5337,5337,"half-true","Wisconsin requires, by law, a photo ID to vote.","elections,job-accomplishments,legal-issues,supreme-court","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2071","republican","scott-walker",1053,1206,1097,902,456,5347,5347,"barely-true","In Congress Tom Barrett voted to allow abortions through the ninth month, just moments before the baby is born.","abortion,message-machine","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign TV ad",150
"2072","republican","scott-walker",1053,1206,1097,902,456,5474,5474,"barely-true","Says Gov. Jim Doyle and the DNR have not put hunters first and mismanaged the deer herd; as a result the deer population has dwindled.","environment,recreation","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign news release and platform document",150
"2073","republican","scott-walker",1053,1206,1097,902,456,5605,5605,"false","In the last year, Wisconsin ranked third in Midwest job growth.","job-accomplishments,jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign TV ad",150
"2074","republican","scott-walker",1053,1206,1097,902,456,5642,5642,"barely-true","Says Democratic recall opponent Tom Barrett is campaigning on lifting property tax limits.","city-budget,city-government,message-machine-2012,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a TV ad",150
"2075","republican","scott-walker",1053,1206,1097,902,456,5673,5673,"false","The University of Wisconsin System will be much more affordable than just about any other campus in America because going forward we have a cap on it tied to inflation.","education,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2076","republican","scott-walker",1053,1206,1097,902,456,5767,5767,"mostly-true","We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor.","jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news conference",150
"2077","republican","scott-walker",1053,1206,1097,902,456,5770,5770,"half-true","We wiped out a $3.6 billion deficit without raising taxes.","job-accomplishments,state-budget,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television ad",150
"2078","republican","scott-walker",1053,1206,1097,902,456,5784,5784,"true","Most federal employees do not have collective bargaining for benefits, nor for pay.","labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview on NBC's 'Meet the Press'",150
"2079","republican","scott-walker",1053,1206,1097,902,456,5878,5879,"half-true","Says he never called teachers thugs and has said nothing but great things about them during the fight over his curbs on unions","education,labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television interview",150
"2080","republican","scott-walker",1053,1206,1097,902,456,5880,5881,"false","In Wisconsin, 98 percent of all small businesses will qualify for income-tax relief under my plan, freeing them to expand and create jobs.","small-business,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news release",150
"2081","republican","scott-walker",1053,1206,1097,902,456,5884,5885,"false","On the status of illegal immigrants","immigration","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2082","republican","scott-walker",1053,1206,1097,902,456,5939,5940,"false","Says many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.","labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television interview",150
"2083","republican","scott-walker",1053,1206,1097,902,456,5957,5958,"half-true","Kohls Department Stores in 2012 announced the creation of 3,000 new jobs.","corporations,economy,job-accomplishments,jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2084","republican","scott-walker",1053,1206,1097,902,456,5999,6000,"false","The St. Norbert College/Wisconsin Public Radio poll has been wrong in almost every election.","polls","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television interview",150
"2085","republican","scott-walker",1053,1206,1097,902,456,6002,6003,"false","Wisconsins Government Accountability Board wanted to consider Mickey Mouse and Adolf Hitler as valid signatures on recall petitions.","elections,legal-issues","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
"2086","republican","scott-walker",1053,1206,1097,902,456,6054,6055,"mostly-true","Says he invested over $100 million in worker training.","education,job-accomplishments,jobs,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a TV ad",150
"2087","republican","scott-walker",1053,1206,1097,902,456,6166,6167,"half-true","On the status of illegal immigrants","immigration","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2088","republican","scott-walker",1053,1206,1097,902,456,6252,6253,"mostly-true","The rate in which people are working (in Wisconsin) is almost five points higher than it is nationally.","jobs,labor,states","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a debate",150
"2089","republican","scott-walker",1053,1206,1097,902,456,6330,6331,"false","Mary Burke wasted 12.5 million dollars on a vacant lot in a move that could cost taxpayers nearly $25 million.","government-efficiency,jobs,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign TV ad",150
"2090","republican","scott-walker",1053,1206,1097,902,456,6362,6363,"pants-fire","Wisconsin is broke, and state government is $3 billion in debt.","state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a fund-raising letter",150
"2091","republican","scott-walker",1053,1206,1097,902,456,6379,6380,"barely-true","If women seeking an abortion see their ultrasound, the odds are pretty high theyre going to keep the baby.","abortion,children,health-care,public-health,technology,women","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2092","republican","scott-walker",1053,1206,1097,902,456,6410,6411,"half-true","Our county now has the fastest growing airport in America, attracting nearly 1,000 new private sector jobs.","job-accomplishments,transportation","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a primary night victory speech",150
"2093","republican","scott-walker",1053,1206,1097,902,456,6446,6447,"false","Federal government reneging on Medicaid payments to Wisconsin caused about $240 million in extra costs in the 2013-15 state budget.","federal-budget,health-care,medicaid,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a TV interview",150
"2094","republican","scott-walker",1053,1206,1097,902,456,6517,6518,"barely-true","Since being elected, (Tom Barrett) has dumped 8.2 billion gallons of raw sewage into Lake Michigan.","environment","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"campaign news releases in the wake of sewage dumping",150
"2095","republican","scott-walker",1053,1206,1097,902,456,6682,6683,"mostly-true","Says because of his actions, Wisconsin property taxes today are lower than they were four years ago.","candidates-biography,city-government,education,state-finances,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2096","republican","scott-walker",1053,1206,1097,902,456,6691,6692,"true","Most state employees could pay twice as much toward their health care premiums and it would still be half the national average","health-care,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"the State of the State speech",150
"2097","republican","scott-walker",1053,1206,1097,902,456,6724,6725,"false","Were broke. We dont have any more money.","labor,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a news conference and many other venues",150
"2098","republican","scott-walker",1053,1206,1097,902,456,6731,6732,"true","Since being elected in 2002, Scott Walker has given back over $370,000 of his salary to the county.","county-budget,job-accomplishments","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a statement on campaign web site",150
"2099","republican","scott-walker",1053,1206,1097,902,456,6765,6766,"half-true","On Common Core education standards","children,education,government-regulation,state-budget,states","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2100","republican","scott-walker",1053,1206,1097,902,456,6796,6797,"mostly-true","In the latest jobs numbers Wisconsin ranked third in the Midwest.","jobs,message-machine-2014","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign television ad",150
"2101","republican","scott-walker",1053,1206,1097,902,456,6852,6853,"true","Once our Blueprint for Prosperity is signed into law, we will have delivered $2 billion in tax relief.","job-accomplishments,taxes","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a statement to reporters",150
"2102","republican","scott-walker",1053,1206,1097,902,456,6888,6889,"half-true","Our ranking in terms of the best and worst states to do business in was 43 four years ago, and we just moved up to 17 two weeks ago.","job-accomplishments,jobs,small-business","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a television interview",150
"2103","republican","scott-walker",1053,1206,1097,902,456,6944,6945,"true","Says he paid one dollar for a sweater at Kohls.","candidates-biography","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a speech",150
"2104","republican","scott-walker",1053,1206,1097,902,456,6986,6987,"mostly-true","Wisconsins pension system is the only one fully funded in the country.","disability,pensions,retirement,state-finances,states","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a tweet",150
"2105","republican","scott-walker",1053,1206,1097,902,456,7016,7017,"mostly-true","(Mary) Burkes company, Trek Bicycles, makes 99% of their bikes overseas.","labor,workers","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a campaign TV ad",150
"2106","republican","scott-walker",1053,1206,1097,902,456,7054,7055,"pants-fire","Documents released from the Soviet Union show the Soviet Union started treating President Ronald Reagan more seriously after Reagan fired the air traffic controllers.","foreign-policy,history,labor,transportation,unions","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2107","republican","scott-walker",1053,1206,1097,902,456,7094,7095,"barely-true","Eliminating the state tax on health savings accounts will make it easier for small business owners to provide health insurance to their employees.","health-care,small-business,state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a statement on campaign web site",150
"2108","republican","scott-walker",1053,1206,1097,902,456,7141,7142,"false","The next state budget will begin with a surplus of over half a billion dollars -- $535 million to be exact.","job-accomplishments,state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a debate",150
"2109","republican","scott-walker",1053,1206,1097,902,456,7212,7213,"false","Two years ago we had the largest structural deficit ever in Wisconsin.","state-budget","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an appearance on national TV",150
"2110","republican","scott-walker",1053,1206,1097,902,456,7234,7235,"half-true","The $3.6 billion deficit we inherited has turned into more than a half-billion-dollar surplus.","state-budget,state-finances","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"a book",150
"2111","republican","scott-walker",1053,1206,1097,902,456,7261,7262,"barely-true","Says potential Democratic opponent Mary Burke implemented the policies of Jim Doyle. Those are the policies that, in his last term, saw the state lose more than 133,000 jobs.","jobs","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
"2112","republican","scott-walker",1053,1206,1097,902,456,7371,7372,"barely-true","In the past four or five presidential elections, people who poll high at the beginning are not the people who end up being the nominees.","elections,job-accomplishments,polls","Milwaukee County Executive","Wisconsin",26,41,32,40,11,"an interview",150
